time,"V(CLK)","V(A)","V(B)","V(CIN)","V(COUT)","V(S)"
1.440000e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,-1.767410e-07,-2.665391e-07
1.442500e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,-1.586586e-07,-2.339456e-06
1.445000e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,-1.338021e-07,-3.766115e-06
1.447500e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,-1.089246e-07,-4.121749e-06
1.450000e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,-9.022210e-08,-3.390285e-06
1.452500e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,-8.167985e-08,-1.919001e-06
1.455000e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,-8.408845e-08,-2.573127e-07
1.457500e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,-9.503155e-08,1.051059e-06
1.460000e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,-1.098209e-07,1.646808e-06
1.462500e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,-1.230440e-07,1.449377e-06
1.465000e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,-1.302029e-07,6.471738e-07
1.467500e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,-1.289246e-07,-3.994812e-07
1.470000e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,-1.193999e-07,-1.299544e-06
1.472500e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,-1.039914e-07,-1.764259e-06
1.475000e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,-8.623560e-08,-1.688746e-06
1.477500e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,-6.964020e-08,-1.161591e-06
1.480000e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,-5.670103e-08,-4.089020e-07
1.482500e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,-4.842885e-08,2.994401e-07
1.485000e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,-4.445334e-08,7.448330e-07
1.487500e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,-4.355087e-08,8.247016e-07
1.490000e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,-4.430832e-08,5.699770e-07
1.492500e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,-4.563209e-08,1.163028e-07
1.495000e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,-4.692691e-08,-3.550599e-07
1.497500e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,-4.794527e-08,-6.829925e-07
1.500000e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,-4.846485e-08,-7.764056e-07
1.502500e-10,8.769145e-19,8.271300e-05,0.000000e+00,0.000000e+00,-4.802102e-08,-6.340904e-07
1.505000e-10,8.769145e-19,1.654260e-04,0.000000e+00,0.000000e+00,-4.587858e-08,-3.322949e-07
1.507500e-10,8.769145e-19,2.481390e-04,0.000000e+00,0.000000e+00,-4.129420e-08,1.123369e-08
1.510000e-10,8.769145e-19,3.308520e-04,0.000000e+00,0.000000e+00,-3.396144e-08,2.815355e-07
1.512500e-10,8.769145e-19,4.135650e-04,0.000000e+00,0.000000e+00,-2.441705e-08,4.033918e-07
1.515000e-10,8.769145e-19,4.962780e-04,0.000000e+00,0.000000e+00,-1.417394e-08,3.600286e-07
1.517500e-10,8.769145e-19,5.789910e-04,0.000000e+00,0.000000e+00,-5.444137e-09,1.902084e-07
1.520000e-10,8.769145e-19,6.617040e-04,0.000000e+00,0.000000e+00,-4.863146e-10,-3.217618e-08
1.522500e-10,8.769145e-19,7.444170e-04,0.000000e+00,0.000000e+00,-7.867424e-10,-2.268740e-07
1.525000e-10,8.769145e-19,8.271300e-04,0.000000e+00,0.000000e+00,-6.384182e-09,-3.339356e-07
1.527500e-10,8.769145e-19,7.444170e-04,0.000000e+00,0.000000e+00,-1.563049e-08,-3.300075e-07
1.530000e-10,8.769145e-19,6.617040e-04,0.000000e+00,0.000000e+00,-2.553795e-08,-2.305573e-07
1.532500e-10,8.769145e-19,5.789910e-04,0.000000e+00,0.000000e+00,-3.265056e-08,-7.938736e-08
1.535000e-10,8.769145e-19,4.962780e-04,0.000000e+00,0.000000e+00,-3.417020e-08,6.933522e-08
1.537500e-10,8.769145e-19,4.135650e-04,0.000000e+00,0.000000e+00,-2.895028e-08,1.697123e-07
1.540000e-10,8.769145e-19,3.308520e-04,0.000000e+00,0.000000e+00,-1.799045e-08,1.974162e-07
1.542500e-10,8.769145e-19,2.481390e-04,0.000000e+00,0.000000e+00,-4.224580e-09,1.542625e-07
1.545000e-10,8.769145e-19,1.654260e-04,0.000000e+00,0.000000e+00,8.362669e-09,6.391687e-08
1.547500e-10,8.769145e-19,8.271300e-05,0.000000e+00,0.000000e+00,1.601453e-08,-3.859955e-08
1.550000e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,1.644976e-08,-1.194146e-07
1.552500e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,9.650173e-09,-1.561309e-07
1.555000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-2.091705e-09,-1.430973e-07
1.557500e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,-1.489453e-08,-9.074931e-08
1.560000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-2.454501e-08,-2.010959e-08
1.562500e-10,8.769145e-19,-8.769145e-19,0.000000e+00,0.000000e+00,-2.787037e-08,4.514052e-08
1.565000e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,-2.376596e-08,8.623258e-08
1.567500e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,-1.353556e-08,9.427895e-08
1.570000e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,-4.360112e-10,7.152861e-08
1.572500e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,1.141301e-08,2.909477e-08
1.575000e-10,8.769145e-19,-8.769145e-19,0.000000e+00,0.000000e+00,1.838228e-08,-1.762953e-08
1.577500e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,1.849626e-08,-5.414969e-08
1.580000e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,1.202650e-08,-7.101390e-08
1.582500e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,1.334771e-09,-6.585719e-08
1.585000e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,-9.960179e-09,-4.306634e-08
1.587500e-10,8.769145e-19,-8.769145e-19,0.000000e+00,0.000000e+00,-1.819596e-08,-1.152937e-08
1.590000e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,-2.084824e-08,1.858073e-08
1.592500e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,-1.729476e-08,3.890993e-08
1.595000e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,-8.928817e-09,4.504208e-08
1.597500e-10,8.769145e-19,-8.769145e-19,0.000000e+00,0.000000e+00,1.385886e-09,3.718282e-08
1.600000e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,1.031036e-08,1.943887e-08
1.602500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,1.512854e-08,-1.886609e-09
1.605000e-10,8.769145e-19,-8.769145e-19,0.000000e+00,0.000000e+00,1.458562e-08,-2.035528e-08
1.607500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,9.207490e-09,-3.118751e-08
1.610000e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,1.026869e-09,-3.233961e-08
1.612500e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,-7.160696e-09,-2.468237e-08
1.615000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-1.274091e-08,-1.136944e-08
1.617500e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,-1.410636e-08,3.314574e-09
1.620000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-1.110364e-08,1.524616e-08
1.622500e-10,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,-4.982251e-09,2.153748e-08
1.625000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,2.104408e-09,2.114632e-08
1.627500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,7.853278e-09,1.492854e-08
1.630000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,1.055917e-08,5.192903e-09
1.632500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,9.614649e-09,-5.066342e-09
1.635000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,5.619530e-09,-1.302709e-08
1.637500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,9.444004e-11,-1.676112e-08
1.640000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-5.078340e-09,-1.565257e-08
1.642500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-8.284998e-09,-1.043735e-08
1.645000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-8.672672e-09,-2.888231e-09
1.647500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-6.357135e-09,4.744138e-09
1.650000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-2.302746e-09,1.037120e-08
1.652500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,2.058837e-09,1.261549e-08
1.655000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,5.326084e-09,1.113071e-08
1.657500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,6.571242e-09,6.622385e-09
1.660000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,5.592626e-09,5.812130e-10
1.662500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,2.911931e-09,-5.182153e-09
1.665000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-4.592019e-10,-9.062691e-09
1.667500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-3.387159e-09,-1.009797e-08
1.670000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-4.988359e-09,-8.198725e-09
1.672500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-4.885825e-09,-4.118492e-09
1.675000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-3.279326e-09,8.156927e-10
1.677500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-8.248491e-10,5.121761e-09
1.680000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,1.619297e-09,7.601329e-09
1.682500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,3.285311e-09,7.669764e-09
1.685000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,3.730216e-09,5.486777e-09
1.687500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,2.942845e-09,1.860171e-09
1.690000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,1.302426e-09,-2.035769e-09
1.692500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-5.825877e-10,-5.032570e-09
1.695000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-2.091533e-09,-6.313856e-09
1.697500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-2.789335e-09,-5.633409e-09
1.700000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-2.544157e-09,-3.347558e-09
1.702500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-1.536078e-09,-2.642817e-10
1.705000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-1.659069e-10,2.633007e-09
1.707500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,1.095949e-09,4.494592e-09
1.710000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,1.865866e-09,4.850191e-09
1.712500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,1.958398e-09,3.721061e-09
1.715000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,1.422358e-09,1.574128e-09
1.717500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,4.986756e-10,-8.558613e-10
1.720000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-4.776679e-10,-2.811541e-09
1.722500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-1.194114e-09,-3.745004e-09
1.725000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-1.456366e-09,-3.466574e-09
1.727500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-1.235670e-09,-2.171410e-09
1.730000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-6.582677e-10,-3.459523e-10
1.732500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,5.276541e-11,1.406743e-09
1.735000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,6.592530e-10,2.561949e-09
1.737500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,9.845567e-10,2.826574e-09
1.740000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,9.615519e-10,2.207234e-09
1.742500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,6.402964e-10,9.798086e-10
1.745000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,1.579201e-10,-4.210421e-10
1.747500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-3.151147e-10,-1.550737e-09
1.750000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-6.325276e-10,-2.092309e-09
1.752500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-7.149455e-10,-1.941114e-09
1.755000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-5.662744e-10,-1.215601e-09
1.757500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-2.619133e-10,-1.980922e-10
1.760000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,8.389619e-11,7.690752e-10
1.762500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,3.586722e-10,1.395309e-09
1.765000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,4.865000e-10,1.525917e-09
1.767500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,4.469065e-10,1.175358e-09
1.770000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,2.739848e-10,5.045731e-10
1.772500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,3.864257e-11,-2.446564e-10
1.775000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-1.782528e-10,-8.333220e-10
1.777500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-3.122504e-10,-1.098804e-09
1.780000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-3.330668e-10,-9.966508e-10
1.782500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-2.493576e-10,-6.009953e-10
1.785000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-1.007892e-10,-6.806529e-11
1.787500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,5.839594e-11,4.217010e-10
1.790000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,1.780625e-10,7.224479e-10
1.792500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,2.270260e-10,7.641370e-10
1.795000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,2.000081e-10,5.653532e-10
1.797500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,1.156634e-10,2.169722e-10
1.800000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,7.542046e-12,-1.547937e-10
1.802500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-8.823593e-11,-4.319699e-10
1.805000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-1.443452e-10,-5.405714e-10
1.807500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-1.493196e-10,-4.682580e-10
1.810000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-1.087787e-10,-2.605365e-10
1.812500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-4.128857e-11,6.868856e-13
1.815000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,2.910094e-11,2.272986e-10
1.817500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,8.089205e-11,3.533353e-10
1.820000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,1.012314e-10,3.528063e-10
1.822500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,8.850891e-11,2.426851e-10
1.825000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,5.120251e-11,7.199968e-11
1.827500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,3.877553e-12,-9.776521e-11
1.830000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-3.803318e-11,-2.136462e-10
1.832500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-6.292842e-11,-2.467430e-10
1.835000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-6.589955e-11,-1.981071e-10
1.837500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-4.918787e-11,-9.437226e-11
1.840000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-2.047163e-11,2.413561e-11
1.842500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,1.018023e-11,1.180309e-10
1.845000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,3.359142e-11,1.612199e-10
1.847500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,4.400631e-11,1.473393e-10
1.850000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,4.024737e-11,8.902559e-11
1.852500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,2.538075e-11,1.122170e-11
1.855000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,5.216909e-12,-5.851814e-11
1.857500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-1.374582e-11,-9.920436e-11
1.860000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-2.626547e-11,-1.021912e-10
1.862500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-2.965739e-11,-7.217100e-11
1.865000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-2.418534e-11,-2.373261e-11
1.867500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-1.257159e-11,2.478197e-11
1.870000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,1.105906e-12,5.775061e-11
1.872500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,1.273432e-11,6.692729e-11
1.875000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,1.931108e-11,5.302545e-11
1.877500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,1.962632e-11,2.415212e-11
1.880000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,1.436279e-11,-7.943425e-12
1.882500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,5.666648e-12,-3.226253e-11
1.885000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-3.624448e-12,-4.205572e-11
1.887500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-1.084395e-11,-3.640401e-11
1.890000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-1.420755e-11,-1.963895e-11
1.892500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-1.320109e-11,8.921423e-13
1.895000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-8.579692e-12,1.773208e-11
1.897500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-2.022353e-12,2.582409e-11
1.900000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,4.427951e-12,2.384429e-11
1.902500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,8.965803e-12,1.408048e-11
1.905000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,1.050000e-11,1.109159e-12
1.907500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,8.888129e-12,-1.010777e-11
1.910000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,4.887350e-12,-1.597712e-11
1.912500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-1.399261e-13,-1.530344e-11
1.915000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-4.663457e-12,-9.344846e-12
1.917500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-7.432443e-12,-1.014897e-12
1.920000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-7.806901e-12,6.374370e-12
1.922500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-5.888996e-12,1.032960e-11
1.925000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-2.432439e-12,9.936811e-12
1.927500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,1.427627e-12,5.963202e-12
1.930000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,4.533572e-12,3.535762e-13
1.932500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,6.043081e-12,-4.621639e-12
1.935000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,5.649454e-12,-7.221583e-12
1.937500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,3.628732e-12,-6.791570e-12
1.940000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,7.123939e-13,-3.862276e-12
1.942500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-2.164249e-12,1.867890e-13
1.945000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-4.154578e-12,3.727017e-12
1.947500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-4.744361e-12,5.499177e-12
1.950000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-3.877717e-12,5.028422e-12
1.952500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-1.936580e-12,2.711317e-12
1.955000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,4.091038e-13,-4.194946e-13
1.957500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,2.425490e-12,-3.134021e-12
1.960000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,3.540031e-12,-4.469177e-12
1.962500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,3.499689e-12,-4.050766e-12
1.965000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,2.419697e-12,-2.173323e-12
1.967500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,7.170061e-13,3.663572e-13
1.970000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-1.041836e-12,2.598940e-12
1.972500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-2.324930e-12,3.743360e-12
1.975000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-2.792532e-12,3.468594e-12
1.977500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-2.382149e-12,1.973527e-12
1.980000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-1.301630e-12,-1.264962e-13
1.982500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,5.934212e-14,-2.049384e-12
1.985000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,1.264792e-12,-3.133174e-12
1.987500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,1.969142e-12,-3.057167e-12
1.990000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,2.013021e-12,-1.926513e-12
1.992500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,1.452750e-12,-2.028671e-13
1.995000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,5.209745e-13,1.481852e-12
1.997500e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-4.625467e-13,2.554859e-12
2.000000e-10,8.769145e-19,8.769145e-19,0.000000e+00,0.000000e+00,-1.197451e-12,2.693136e-12
2.002500e-10,8.271300e-05,8.769145e-19,0.000000e+00,0.000000e+00,-1.491973e-12,1.913859e-12
2.005000e-10,1.654260e-04,8.769145e-19,0.000000e+00,0.000000e+00,-1.309151e-12,5.425139e-13
2.007500e-10,2.481390e-04,8.769145e-19,0.000000e+00,0.000000e+00,-7.604181e-13,-9.200433e-13
2.010000e-10,3.308520e-04,8.769145e-19,0.000000e+00,0.000000e+00,-5.433274e-14,-1.978144e-12
2.012500e-10,4.135650e-04,8.769145e-19,0.000000e+00,0.000000e+00,5.786949e-13,-2.304655e-12
2.015000e-10,4.962780e-04,8.769145e-19,0.000000e+00,0.000000e+00,9.596541e-13,-1.833553e-12
2.017500e-10,5.789910e-04,8.769145e-19,0.000000e+00,0.000000e+00,1.009758e-12,-7.562690e-13
2.020000e-10,6.617040e-04,8.769145e-19,0.000000e+00,0.000000e+00,7.626924e-13,5.697551e-13
2.022500e-10,7.444170e-04,8.769145e-19,0.000000e+00,0.000000e+00,3.410779e-13,1.763695e-12
2.025000e-10,8.271300e-04,8.769145e-19,0.000000e+00,0.000000e+00,-9.088769e-14,2.565044e-12
2.027500e-10,7.444170e-04,8.769145e-19,0.000000e+00,0.000000e+00,-3.805857e-13,2.932118e-12
2.030000e-10,6.617040e-04,8.769145e-19,0.000000e+00,0.000000e+00,-4.283586e-13,3.067583e-12
2.032500e-10,5.789910e-04,8.769145e-19,0.000000e+00,0.000000e+00,-2.055854e-13,3.368609e-12
2.035000e-10,4.962780e-04,8.769145e-19,0.000000e+00,0.000000e+00,2.530306e-13,4.322886e-12
2.037500e-10,4.135650e-04,8.769145e-19,0.000000e+00,0.000000e+00,8.766906e-13,6.386248e-12
2.040000e-10,3.308520e-04,8.769145e-19,0.000000e+00,0.000000e+00,1.593377e-12,9.879461e-12
2.042500e-10,2.481390e-04,8.769145e-19,0.000000e+00,0.000000e+00,2.359488e-12,1.493194e-11
2.045000e-10,1.654260e-04,8.769145e-19,0.000000e+00,0.000000e+00,3.174797e-12,2.148316e-11
2.047500e-10,8.271300e-05,8.769145e-19,0.000000e+00,0.000000e+00,4.079519e-12,2.933469e-11
