time,"V(CIN)","V(B)","V(A)","V(CLK)","V(COUT)","V(S)"
1.034750e-09,-3.201831e-07,1.299462e-07,1.299462e-07,9.097172e-06,-1.096711e-07,2.369480e-06
1.035000e-09,-1.538690e-07,1.861176e-07,1.861176e-07,1.130366e-05,-1.374162e-07,2.675205e-06
1.035250e-09,4.267031e-08,1.838929e-07,1.838929e-07,9.917254e-06,-1.438212e-07,3.164578e-06
1.035500e-09,2.172942e-07,1.167619e-07,1.167619e-07,5.582335e-06,-1.303178e-07,3.875841e-06
1.035750e-09,3.227747e-07,-2.601530e-09,-2.601530e-09,-1.809419e-07,-1.026049e-07,4.827899e-06
1.036000e-09,3.314108e-07,-1.451470e-07,-1.451470e-07,-5.496345e-06,-6.939379e-08,6.021685e-06
1.036250e-09,2.437586e-07,-2.733625e-07,-2.733625e-07,-8.737597e-06,-4.025898e-08,7.451182e-06
1.036500e-09,8.846163e-08,-3.519531e-07,-3.519531e-07,-9.026793e-06,-2.314284e-08,9.127400e-06
1.036750e-09,-8.683165e-08,-3.582334e-07,-3.582334e-07,-6.466564e-06,-2.221693e-08,1.111013e-05
1.037000e-09,-2.304334e-07,-2.890860e-07,-2.890860e-07,-2.042860e-06,-3.674197e-08,1.351644e-05
1.037250e-09,-3.024653e-07,-1.622757e-07,-1.622757e-07,2.747181e-06,-6.130462e-08,1.644217e-05
1.037500e-09,-2.864160e-07,-1.161947e-08,-1.161947e-08,6.399326e-06,-8.740976e-08,1.983118e-05
1.037750e-09,-1.928593e-07,1.226087e-07,1.226087e-07,7.867311e-06,-1.059891e-07,2.344198e-05
1.038000e-09,-5.455176e-08,2.051979e-07,2.051979e-07,6.849783e-06,-1.100845e-07,2.686609e-05
1.038250e-09,8.502070e-08,2.160020e-07,2.160020e-07,3.828811e-06,-9.689638e-08,2.956839e-05
1.038500e-09,1.855913e-07,1.554517e-07,1.554517e-07,-1.318843e-07,-6.857140e-08,3.096994e-05
1.038750e-09,2.219859e-07,4.398161e-08,4.398161e-08,-3.752889e-06,-3.149283e-08,3.056543e-05
1.039000e-09,1.903608e-07,-8.437001e-08,-8.437001e-08,-5.948711e-06,5.692112e-09,2.805938e-05
1.039250e-09,1.073335e-07,-1.921753e-07,-1.921753e-07,-6.151178e-06,3.467524e-08,2.350545e-05
1.039500e-09,2.927082e-09,-2.495154e-07,-2.495154e-07,-4.448813e-06,4.989629e-08,1.740219e-05
1.039750e-09,-8.987342e-08,-2.422995e-07,-2.422995e-07,-1.509692e-06,5.000997e-08,1.067376e-05
1.040000e-09,-1.453600e-07,-1.756091e-07,-1.756091e-07,1.670979e-06,3.798467e-08,4.492233e-06
1.040250e-09,-1.519838e-07,-7.125889e-08,-7.125889e-08,4.103785e-06,1.986185e-08,-2.552465e-08
1.040500e-09,-1.141271e-07,3.945351e-08,3.945351e-08,5.107574e-06,2.640818e-09,-2.146952e-06
1.040750e-09,-4.881114e-08,1.254114e-07,1.254114e-07,4.491731e-06,-7.978604e-09,-1.766065e-06
1.041000e-09,2.103547e-08,1.647356e-07,1.647356e-07,2.574035e-06,-9.248927e-09,5.159627e-07
1.041250e-09,7.424918e-08,1.505479e-07,1.505479e-07,4.273685e-08,-1.916445e-09,3.491107e-06
1.041500e-09,9.756548e-08,9.190769e-08,9.190769e-08,-2.283297e-06,1.045274e-08,5.603470e-06
1.041750e-09,8.853147e-08,9.947749e-09,9.947749e-09,-3.715747e-06,2.304397e-08,5.329385e-06
1.042000e-09,5.473336e-08,-6.930133e-08,-6.930133e-08,-3.897156e-06,3.165180e-08,1.639817e-06
1.042250e-09,1.007655e-08,-1.229942e-07,-1.229942e-07,-2.882582e-06,3.414847e-08,-5.554329e-06
1.042500e-09,-3.033528e-08,-1.379462e-07,-1.379462e-07,-1.086645e-06,3.106516e-08,-1.520386e-05
1.042750e-09,-5.495842e-08,-1.136590e-07,-1.136590e-07,8.756944e-07,2.513531e-08,-2.531966e-05
1.043000e-09,-5.879944e-08,-6.125740e-08,-6.125740e-08,2.395273e-06,2.003599e-08,-3.350773e-05
1.043250e-09,-4.397422e-08,9.901681e-10,9.901681e-10,3.053749e-06,1.884673e-08,-3.768570e-05
1.043500e-09,-1.801223e-08,5.388966e-08,5.388966e-08,2.732974e-06,2.282684e-08,-3.675824e-05
1.043750e-09,9.252971e-09,8.320355e-08,8.320355e-08,1.622769e-06,3.096825e-08,-3.100618e-05
1.044000e-09,2.905462e-08,8.341268e-08,8.341268e-08,1.342781e-07,4.047125e-08,-2.203506e-05
1.044250e-09,3.625743e-08,5.840116e-08,5.840116e-08,-1.246084e-06,4.793538e-08,-1.229739e-05
1.044500e-09,3.044395e-08,1.916492e-08,1.916492e-08,-2.112080e-06,5.079054e-08,-4.353610e-06
1.044750e-09,1.539302e-08,-2.042705e-08,-2.042705e-08,-2.253833e-06,4.841139e-08,-1.131667e-07
1.045000e-09,-2.673421e-09,-4.827677e-08,-4.827677e-08,-1.702501e-06,4.248847e-08,-2.913586e-07
1.045250e-09,-1.737514e-08,-5.759365e-08,-5.759365e-08,-6.965031e-07,3.651720e-08,-4.242554e-06
1.045500e-09,-2.422008e-08,-4.832417e-08,-4.832417e-08,4.124300e-07,3.459955e-08,-1.021329e-05
1.045750e-09,-2.181224e-08,-2.626004e-08,-2.626004e-08,1.278256e-06,4.000289e-08,-1.593378e-05
1.046000e-09,-1.194878e-08,-3.848434e-10,-3.848434e-10,1.665465e-06,5.399496e-08,-1.936063e-05
1.046250e-09,1.297045e-09,2.046982e-08,2.046982e-08,1.509125e-06,7.536076e-08,-1.932385e-05
1.046500e-09,1.311444e-08,3.048159e-08,3.048159e-08,9.164442e-07,1.007513e-07,-1.585667e-05
1.046750e-09,1.957631e-08,2.832474e-08,2.832474e-08,1.154972e-07,1.256985e-07,-1.010366e-05
1.047000e-09,1.883382e-08,1.696048e-08,1.696048e-08,-6.276115e-07,1.458922e-07,-3.863891e-06
1.047250e-09,1.155245e-08,2.008276e-09,2.008276e-09,-1.094327e-06,1.582470e-07,1.045779e-06
1.047500e-09,5.176545e-10,-1.057546e-08,-1.057546e-08,-1.175246e-06,1.614050e-07,3.377123e-06
1.047750e-09,-1.040281e-08,-1.663165e-08,-1.663165e-08,-8.912756e-07,1.555716e-07,2.800736e-06
1.048000e-09,-1.757056e-08,-1.502848e-08,-1.502848e-08,-3.722792e-07,1.418517e-07,-6.814316e-08
1.048250e-09,-1.873516e-08,-7.662097e-09,-7.662097e-09,1.954327e-07,1.214446e-07,-3.947833e-06
1.048500e-09,-1.368778e-08,1.632650e-09,1.632650e-09,6.329583e-07,9.508050e-08,-7.361767e-06
1.048750e-09,-4.235223e-09,8.753441e-09,8.753441e-09,8.229532e-07,6.295344e-08,-9.137499e-06
1.049000e-09,6.461102e-09,1.092095e-08,1.092095e-08,7.384123e-07,2.518973e-08,-8.764152e-06
1.049250e-09,1.494319e-08,7.619003e-09,7.619003e-09,4.400862e-07,-1.736064e-08,-6.496181e-06
1.049500e-09,1.856261e-08,6.006536e-10,6.006536e-10,4.697666e-08,-6.244295e-08,-3.189415e-06
1.049750e-09,1.628750e-08,-6.962580e-09,-6.962580e-09,-3.077357e-07,-1.062179e-07,4.725100e-08
1.050000e-09,8.971463e-09,-1.180728e-08,-1.180728e-08,-5.198270e-07,-1.437636e-07,2.245225e-06
1.050250e-09,-9.779913e-10,-1.185629e-08,-1.185629e-08,-5.428223e-07,-1.701965e-07,2.877796e-06
1.050500e-09,-1.040406e-08,-6.979078e-09,-6.979078e-09,-3.951407e-07,-1.820793e-07,1.982215e-06
1.050750e-09,-1.640941e-08,1.015890e-09,1.015890e-09,-1.459949e-07,-1.786223e-07,8.395407e-08
1.051000e-09,-1.724699e-08,9.113428e-09,9.113428e-09,1.129000e-07,-1.622111e-07,-2.030314e-06
1.051250e-09,-1.282029e-08,1.424572e-08,1.424572e-08,2.991263e-07,-1.380069e-07,-3.600896e-06
1.051500e-09,-4.653074e-09,1.443023e-08,1.443023e-08,3.643770e-07,-1.126786e-07,-4.142523e-06
1.051750e-09,4.640938e-09,9.481356e-09,9.481356e-09,3.052677e-07,-9.263407e-08,-3.572048e-06
1.052000e-09,1.220364e-08,1.056989e-09,1.056989e-09,1.584413e-07,-8.230509e-08,-2.186379e-06
1.052250e-09,1.581839e-08,-7.952749e-09,-7.952749e-09,-1.651045e-08,-8.302682e-08,-5.159766e-07
1.052500e-09,1.456067e-08,-1.445646e-08,-1.445646e-08,-1.592876e-07,-9.286114e-08,8.807559e-07
1.052750e-09,9.023166e-09,-1.623767e-08,-1.623767e-08,-2.284558e-07,-1.073938e-07,1.605479e-06
1.053000e-09,1.065337e-09,-1.270160e-08,-1.270160e-08,-2.123479e-07,-1.212149e-07,1.530316e-06
1.053250e-09,-6.812694e-09,-5.047051e-09,-5.047051e-09,-1.288489e-07,-1.295808e-07,8.047247e-07
1.053500e-09,-1.226099e-08,4.175042e-09,4.175042e-09,-1.553997e-08,-1.297227e-07,-2.298161e-07
1.053750e-09,-1.378404e-08,1.194484e-08,1.194484e-08,8.535785e-08,-1.214221e-07,-1.177371e-06
1.054000e-09,-1.114699e-08,1.578504e-08,1.578504e-08,1.416417e-07,-1.067456e-07,-1.725275e-06
1.054250e-09,-5.375740e-09,1.455804e-08,1.455804e-08,1.405895e-07,-8.912026e-08,-1.736176e-06
1.054500e-09,1.625983e-09,8.793258e-09,8.793258e-09,9.071471e-08,-7.213442e-08,-1.269574e-06
1.054750e-09,7.703195e-09,4.567451e-10,4.567451e-10,1.615363e-08,-5.849470e-08,-5.350582e-07
1.055000e-09,1.111388e-08,-7.736771e-09,-7.736771e-09,-5.355457e-08,-4.945943e-08,1.977236e-07
1.055250e-09,1.102611e-08,-1.322415e-08,-1.322415e-08,-9.430174e-08,-4.485455e-08,6.963373e-07
1.055500e-09,7.707490e-09,-1.440431e-08,-1.440431e-08,-9.511276e-08,-4.355005e-08,8.368477e-07
1.055750e-09,2.369638e-09,-1.110191e-08,-1.110191e-08,-6.044726e-08,-4.412278e-08,6.293737e-07
1.056000e-09,-3.261515e-09,-4.553227e-09,-4.553227e-09,-6.913376e-09,-4.540640e-08,1.960455e-07
1.056250e-09,-7.500067e-09,3.055350e-09,3.055350e-09,4.387833e-08,-4.672809e-08,-2.846828e-07
1.056500e-09,-9.202009e-09,9.324053e-09,9.324053e-09,7.346250e-08,-4.780401e-08,-6.443767e-07
1.056750e-09,-8.066370e-09,1.240185e-08,1.240185e-08,7.276093e-08,-4.842962e-08,-7.783371e-07
1.057000e-09,-4.659511e-09,1.153129e-08,1.153129e-08,4.444782e-08,-4.818855e-08,-6.708088e-07
1.057250e-09,-1.765547e-10,7.217683e-09,7.217683e-09,9.811007e-10,-4.637807e-08,-3.874529e-07
1.057500e-09,3.967219e-09,9.934819e-10,9.934819e-10,-4.062880e-08,-4.222798e-08,-4.227543e-08
1.057750e-09,6.577786e-09,-5.121863e-09,-5.121864e-09,-6.521599e-08,-3.532929e-08,2.464330e-07
1.058000e-09,7.020478e-09,-9.277153e-09,-9.277153e-09,-6.470559e-08,-2.606374e-08,3.951596e-07
1.058250e-09,5.361221e-09,-1.034752e-08,-1.034752e-08,-4.048472e-08,-1.579403e-08,3.772800e-07
1.058500e-09,2.284938e-09,-8.228590e-09,-8.228590e-09,-2.302057e-09,-6.655613e-09,2.235577e-07
1.058750e-09,-1.164956e-09,-3.794591e-09,-3.794591e-09,3.566358e-08,-9.547948e-10,4.048547e-09
1.059000e-09,-3.931542e-09,1.441743e-09,1.441743e-09,6.000897e-08,-3.567821e-10,-2.000370e-07
1.059250e-09,-5.262040e-09,5.839628e-09,5.839628e-09,6.271394e-08,-5.165317e-09,-3.239949e-07
1.059500e-09,-4.904562e-09,8.140407e-09,8.140407e-09,4.361783e-08,-1.399754e-08,-3.379951e-07
1.059750e-09,-3.135569e-09,7.820367e-09,7.820367e-09,1.006215e-08,-2.403463e-08,-2.516262e-07
1.060000e-09,-6.255097e-10,5.190420e-09,5.190420e-09,-2.599828e-08,-3.182192e-08,-1.051958e-07
1.060250e-09,1.801405e-09,1.232868e-09,1.232868e-09,-5.228119e-08,-3.437858e-08,4.747657e-08
1.060500e-09,3.430386e-09,-2.752778e-09,-2.752778e-09,-6.033133e-08,-3.024007e-08,1.580432e-07
1.060750e-09,3.860181e-09,-5.570318e-09,-5.570318e-09,-4.815957e-08,-2.005335e-08,1.981106e-07
1.061000e-09,3.091940e-09,-6.479550e-09,-6.479550e-09,-2.057905e-08,-6.483809e-09,1.653252e-07
1.061250e-09,1.487211e-09,-5.379464e-09,-5.379464e-09,1.273333e-08,6.572674e-09,8.040187e-08
1.061500e-09,-3.791168e-10,-2.781280e-09,-2.781280e-09,4.067123e-08,1.523105e-08,-2.262813e-08
1.061750e-09,-1.915542e-09,4.014440e-10,4.014440e-10,5.440890e-08,1.690084e-08,-1.088987e-07
1.062000e-09,-2.695306e-09,3.165029e-09,3.165029e-09,5.015564e-08,1.117284e-08,-1.536320e-07
1.062250e-09,-2.568538e-09,4.725930e-09,4.725930e-09,3.011479e-08,-4.214181e-12,-1.483476e-07
1.062500e-09,-1.677983e-09,4.735151e-09,4.735151e-09,1.445922e-09,-1.293039e-08,-1.011390e-07
1.062750e-09,-3.835054e-10,3.341088e-09,3.341088e-09,-2.631092e-08,-2.335002e-08,-3.182047e-08
1.063000e-09,8.719738e-10,1.096476e-09,1.096476e-09,-4.442250e-08,-2.783764e-08,3.579911e-08
1.063250e-09,1.707694e-09,-1.247143e-09,-1.247143e-09,-4.769850e-08,-2.490971e-08,8.172342e-08
1.063500e-09,1.915496e-09,-2.984211e-09,-2.984211e-09,-3.592930e-08,-1.549060e-08,9.526995e-08
1.063750e-09,1.505025e-09,-3.661470e-09,-3.661470e-09,-1.365084e-08,-2.582008e-09,7.694990e-08
1.064000e-09,6.765784e-10,-3.187564e-09,-3.187564e-09,1.157845e-08,9.745507e-09,3.670812e-08
1.064250e-09,-2.623061e-10,-1.822879e-09,-1.822879e-09,3.174291e-08,1.769377e-08,-1.039711e-08
1.064500e-09,-1.004629e-09,-6.513385e-11,-6.513382e-11,4.090956e-08,1.896061e-08,-4.939646e-08
1.064750e-09,-1.339892e-09,1.523997e-09,1.523997e-09,3.694412e-08,1.344420e-08,-6.981426e-08
1.065000e-09,-1.209495e-09,2.492937e-09,2.492937e-09,2.192137e-08,3.209339e-09,-6.809516e-08
1.065250e-09,-7.085106e-10,2.622709e-09,2.622709e-09,1.193431e-09,-8.251450e-09,-4.764166e-08
1.065500e-09,-3.889690e-11,1.966758e-09,1.966758e-09,-1.849670e-08,-1.719642e-08,-1.681878e-08
1.065750e-09,5.660320e-10,8.052211e-10,8.052211e-10,-3.119825e-08,-2.085011e-08,1.418024e-08
1.066000e-09,9.190742e-10,-4.632861e-10,-4.632861e-10,-3.353111e-08,-1.825609e-08,3.652514e-08
1.066250e-09,9.338634e-10,-1.453094e-09,-1.453094e-09,-2.553734e-08,-1.050263e-08,4.507173e-08
1.066500e-09,6.418602e-10,-1.904306e-09,-1.904306e-09,-1.041230e-08,-2.750192e-10,3.928967e-08
1.066750e-09,1.700687e-10,-1.745497e-09,-1.745497e-09,6.714957e-09,9.088014e-09,2.274988e-08
1.067000e-09,-3.094671e-10,-1.093317e-09,-1.093317e-09,2.050090e-08,1.470171e-08,1.539557e-09
1.067250e-09,-6.394880e-10,-1.963656e-10,-1.963656e-10,2.703700e-08,1.503729e-08,-1.778666e-08
1.067500e-09,-7.266737e-10,6.535367e-10,6.535367e-10,2.492724e-08,1.033596e-08,-3.008165e-08
1.067750e-09,-5.654945e-10,1.212523e-09,1.212523e-09,1.550951e-08,2.427518e-09,-3.282000e-08
1.068000e-09,-2.315988e-10,1.350963e-09,1.350963e-09,2.223438e-09,-5.953036e-09,-2.642347e-08
1.068250e-09,1.502234e-10,1.078147e-09,1.078147e-09,-1.060994e-08,-1.209900e-08,-1.374532e-08
1.068500e-09,4.508479e-10,5.230093e-10,5.230093e-10,-1.917369e-08,-1.419725e-08,1.022576e-09
1.068750e-09,5.788704e-10,-1.181361e-10,-1.181361e-10,-2.126782e-08,-1.184912e-08,1.364579e-08
1.069000e-09,5.067209e-10,-6.474213e-10,-6.474213e-10,-1.683374e-08,-6.101034e-09,2.097845e-08
1.069250e-09,2.739561e-10,-9.237295e-10,-9.237295e-10,-7.782185e-09,9.921661e-10,2.165978e-08
1.069500e-09,-3.124803e-11,-8.971926e-10,-8.971926e-10,2.760650e-09,7.097243e-09,1.625683e-08
1.069750e-09,-3.045372e-10,-6.126367e-10,-6.126367e-10,1.150687e-08,1.036925e-08,6.890322e-09
1.070000e-09,-4.601737e-10,-1.847907e-10,-1.847907e-10,1.601273e-08,1.000457e-08,-3.495966e-09
1.070250e-09,-4.569026e-10,2.439448e-10,2.439448e-10,1.533552e-08,6.417679e-09,-1.199512e-08
1.070500e-09,-3.074570e-10,5.485867e-10,5.485867e-10,1.017490e-08,1.013402e-09,-1.649488e-08
1.070750e-09,-7.011400e-11,6.559205e-10,6.559205e-10,2.504769e-09,-4.340667e-09,-1.615342e-08
1.071000e-09,1.734639e-10,5.593912e-10,5.593912e-10,-5.143900e-09,-7.947780e-09,-1.150118e-08
1.071250e-09,3.459174e-10,3.126310e-10,3.126310e-10,-1.049798e-08,-8.809158e-09,-4.177522e-09
1.071500e-09,3.982049e-10,6.227149e-12,6.227145e-12,-1.219865e-08,-6.883718e-09,3.599281e-09
1.071750e-09,3.227132e-10,-2.633426e-10,-2.633426e-10,-1.011657e-08,-3.019189e-09,9.671450e-09
1.072000e-09,1.522966e-10,-4.225341e-10,-4.225341e-10,-5.264676e-09,1.395333e-09,1.251658e-08
1.072250e-09,-5.323657e-11,-4.391987e-10,-4.391987e-10,6.239198e-10,4.919719e-09,1.161183e-08
1.072500e-09,-2.278842e-10,-3.266350e-10,-3.266350e-10,5.690854e-09,6.526053e-09,7.504366e-09
1.072750e-09,-3.203703e-10,-1.339095e-10,-1.339095e-10,8.522520e-09,5.888524e-09,1.586770e-09
1.073000e-09,-3.087250e-10,7.296511e-11,7.296510e-11,8.525490e-09,3.422601e-09,-4.344973e-09
1.073250e-09,-2.045784e-10,2.323399e-10,2.323399e-10,6.014712e-09,8.386643e-11,-8.618005e-09
1.073500e-09,-4.676442e-11,3.042218e-10,3.042218e-10,2.018822e-09,-2.986788e-09,-1.014343e-08
1.073750e-09,1.128377e-10,2.790555e-10,2.790555e-10,-2.107716e-09,-4.843529e-09,-8.685997e-09
1.074000e-09,2.261807e-10,1.765596e-10,1.765596e-10,-5.127105e-09,-5.017315e-09,-4.876359e-09
1.074250e-09,2.632412e-10,3.624953e-11,3.624953e-11,-6.275480e-09,-3.618318e-09,2.439245e-11
1.074500e-09,2.194559e-10,-9.653114e-11,-9.653114e-11,-5.436570e-09,-1.243707e-09,4.527531e-09
1.074750e-09,1.147822e-10,-1.844488e-10,-1.844488e-10,-3.100221e-09,1.260580e-09,7.361637e-09
1.075000e-09,-1.452922e-11,-2.079134e-10,-2.079134e-10,-1.432099e-10,3.093405e-09,7.827935e-09
1.075250e-09,-1.282630e-10,-1.684347e-10,-1.684347e-10,2.480466e-09,3.748026e-09,5.966840e-09
1.075500e-09,-1.945563e-10,-8.546534e-11,-8.546532e-11,4.035275e-09,3.142507e-09,2.497153e-09
1.075750e-09,-1.985134e-10,1.151356e-11,1.151356e-11,4.197815e-09,1.601545e-09,-1.441133e-09
1.076000e-09,-1.449203e-10,9.276994e-11,9.276993e-11,3.102051e-09,-2.890634e-10,-4.652474e-09
1.076250e-09,-5.486025e-11,1.369088e-10,1.369088e-10,1.240592e-09,-1.895613e-09,-6.244164e-09
1.076500e-09,4.212337e-11,1.359577e-10,1.359577e-10,-7.300710e-10,-2.742244e-09,-5.870536e-09
1.076750e-09,1.175207e-10,9.594086e-11,9.594087e-11,-2.208968e-09,-2.644540e-09,-3.796769e-09
1.077000e-09,1.520234e-10,3.335884e-11,3.335886e-11,-2.824626e-09,-1.736181e-09,-7.748267e-10
1.077250e-09,1.401123e-10,-3.089143e-11,-3.089144e-11,-2.516297e-09,-3.917976e-10,2.218392e-09
1.077500e-09,9.012365e-11,-7.808450e-11,-7.808451e-11,-1.509685e-09,9.180871e-10,4.291836e-09
1.077750e-09,2.029647e-11,-9.677599e-11,-9.677599e-11,-2.085182e-10,1.786415e-09,4.902147e-09
1.078000e-09,-4.757683e-11,-8.517432e-11,-8.517432e-11,9.534245e-10,1.991029e-09,3.990354e-09
1.078250e-09,-9.476719e-11,-5.044036e-11,-5.044035e-11,1.648878e-09,1.543889e-09,1.960961e-09
1.078500e-09,-1.105476e-10,-5.502698e-12,-5.502716e-12,1.741588e-09,6.606133e-10,-4.783148e-10
1.078750e-09,-9.424205e-11,3.538582e-11,3.538584e-11,1.299746e-09,-3.309089e-10,-2.556358e-09
1.079000e-09,-5.416469e-11,6.091868e-11,6.091867e-11,5.441528e-10,-1.106855e-09,-3.678289e-09
1.079250e-09,-4.158630e-12,6.562819e-11,6.562817e-11,-2.434355e-10,-1.449015e-09,-3.591385e-09
1.079500e-09,4.096236e-11,5.073983e-11,5.073983e-11,-8.173101e-10,-1.301110e-09,-2.432348e-09
1.079750e-09,6.962998e-11,2.299329e-11,2.299329e-11,-1.038807e-09,-7.673653e-10,-6.512773e-10
1.080000e-09,7.625584e-11,-7.981753e-12,-7.981760e-12,-9.026233e-10,-6.064061e-11,1.153801e-09
1.080250e-09,6.193071e-11,-3.280322e-11,-3.280320e-11,-5.166737e-10,5.774992e-10,2.433133e-09
1.080500e-09,3.319196e-11,-4.502165e-11,-4.502165e-11,-4.890187e-11,9.561339e-10,2.848958e-09
1.080750e-09,-5.100135e-13,-4.263219e-11,-4.263218e-11,3.368195e-10,9.887868e-10,2.359135e-09
1.081000e-09,-2.975029e-11,-2.811772e-11,-2.811770e-11,5.331854e-10,7.078068e-10,1.202085e-09
1.081250e-09,-4.760816e-11,-7.186286e-12,-7.186286e-12,5.149024e-10,2.396251e-10,-2.032214e-10
1.081500e-09,-5.109193e-11,1.327647e-11,1.327647e-11,3.327857e-10,-2.464897e-10,-1.403374e-09
1.081750e-09,-4.130432e-11,2.735313e-11,2.735314e-11,8.326313e-11,-5.967577e-10,-2.053168e-09
1.082000e-09,-2.252111e-11,3.170364e-11,3.170363e-11,-1.326765e-10,-7.190592e-10,-2.010937e-09
1.082250e-09,-6.153204e-13,2.623295e-11,2.623295e-11,-2.454822e-10,-6.039670e-10,-1.361633e-09
1.082500e-09,1.864946e-11,1.373270e-11,1.373269e-11,-2.362986e-10,-3.172140e-10,-3.676044e-10
1.082750e-09,3.100056e-11,-1.278941e-12,-1.278948e-12,-1.351983e-10,3.040013e-11,6.304628e-10
1.083000e-09,3.443271e-11,-1.408677e-11,-1.408678e-11,-2.009888e-12,3.233355e-10,1.326688e-09
1.083250e-09,2.931053e-11,-2.118672e-11,-2.118672e-11,1.009827e-10,4.779173e-10,1.540648e-09
1.083500e-09,1.790766e-11,-2.117372e-11,-2.117372e-11,1.334865e-10,4.642463e-10,1.259702e-09
1.083750e-09,3.602217e-12,-1.490809e-11,-1.490809e-11,9.017462e-11,3.084826e-10,6.248693e-10
1.084000e-09,-1.002542e-11,-4.994744e-12,-4.994736e-12,-1.273343e-12,7.736961e-11,-1.294109e-10
1.084250e-09,-1.998424e-11,5.192323e-12,5.192316e-12,-9.470500e-11,-1.478245e-10,-7.579787e-10
1.084500e-09,-2.441888e-11,1.259974e-11,1.259972e-11,-1.458738e-10,-2.984165e-10,-1.081962e-09
1.084750e-09,-2.285419e-11,1.536257e-11,1.536259e-11,-1.304206e-10,-3.378881e-10,-1.036727e-09
1.085000e-09,-1.614585e-11,1.321895e-11,1.321896e-11,-5.283095e-11,-2.688622e-10,-6.790062e-10
1.085250e-09,-6.187028e-12,7.398994e-12,7.398976e-12,5.638658e-11,-1.270163e-10,-1.555080e-10
1.085500e-09,4.554364e-12,8.257377e-14,8.258781e-14,1.534930e-10,3.439658e-11,3.529030e-10
1.085750e-09,1.357990e-11,-6.363621e-12,-6.363646e-12,1.989131e-10,1.633375e-10,6.912767e-10
1.086000e-09,1.889038e-11,-1.011620e-11,-1.011619e-11,1.724978e-10,2.248120e-10,7.756529e-10
1.086250e-09,1.940546e-11,-1.037722e-11,-1.037722e-11,8.107452e-11,2.092643e-10,6.107748e-10
1.086500e-09,1.518769e-11,-7.492522e-12,-7.492515e-12,-4.420052e-11,1.319849e-10,2.780671e-10
1.086750e-09,7.416560e-12,-2.712079e-12,-2.712079e-12,-1.593656e-10,2.497812e-11,-9.888936e-11
1.087000e-09,-1.894914e-12,2.293773e-12,2.293770e-12,-2.236023e-10,-7.514599e-11,-3.979281e-10
1.087250e-09,-1.038828e-11,5.988165e-12,5.988161e-12,-2.137651e-10,-1.389753e-10,-5.361868e-10
1.087500e-09,-1.594376e-11,7.416371e-12,7.416360e-12,-1.323862e-10,-1.522251e-10,-4.911136e-10
1.087750e-09,-1.721660e-11,6.425082e-12,6.425079e-12,-6.537194e-12,-1.179283e-10,-3.000340e-10
1.088000e-09,-1.398443e-11,3.612940e-12,3.612947e-12,1.217817e-10,-5.304985e-11,-4.101726e-11
1.088250e-09,-7.204589e-12,5.828324e-14,5.828675e-14,2.101529e-10,1.863337e-11,1.966538e-10
1.088500e-09,1.242875e-12,-3.066745e-12,-3.066749e-12,2.300337e-10,7.467849e-11,3.418384e-10
1.088750e-09,9.064665e-12,-4.864680e-12,-4.864662e-12,1.759872e-10,1.005324e-10,3.614973e-10
1.089000e-09,1.417944e-11,-4.953346e-12,-4.953339e-12,6.691114e-11,9.275342e-11,2.661437e-10
1.089250e-09,1.528487e-11,-3.520075e-12,-3.520079e-12,-6.085699e-11,5.842465e-11,1.008945e-10
1.089500e-09,1.220584e-11,-1.194666e-12,-1.194652e-12,-1.659612e-10,1.150693e-11,-7.322349e-11
1.089750e-09,5.923820e-12,1.197974e-12,1.197939e-12,-2.156488e-10,-3.231846e-11,-2.005578e-10
1.090000e-09,-1.720457e-12,2.915299e-12,2.915299e-12,-1.960610e-10,-6.054957e-11,-2.476370e-10
1.090250e-09,-8.563368e-12,3.515676e-12,3.515669e-12,-1.159660e-10,-6.708913e-11,-2.107570e-10
1.090500e-09,-1.273648e-11,2.957089e-12,2.957103e-12,-3.011872e-12,-5.309577e-11,-1.131453e-10
1.090750e-09,-1.318653e-11,1.560620e-12,1.560624e-12,1.059354e-10,-2.557331e-11,6.027174e-12
1.091000e-09,-9.948156e-12,-1.343643e-13,-1.343573e-13,1.769592e-10,5.539364e-12,1.062154e-10
1.091250e-09,-4.096289e-12,-1.564738e-12,-1.564745e-12,1.897184e-10,3.069558e-11,1.585354e-10
1.091500e-09,2.599690e-12,-2.321407e-12,-2.321410e-12,1.432005e-10,4.345166e-11,1.533175e-10
1.091750e-09,8.209929e-12,-2.257283e-12,-2.257287e-12,5.502323e-11,4.187061e-11,1.005036e-10
1.092000e-09,1.120400e-11,-1.499878e-12,-1.499875e-12,-4.513428e-11,2.841651e-11,2.373424e-11
1.092250e-09,1.087263e-11,-3.766172e-13,-3.766242e-13,-1.255439e-10,8.603541e-12,-4.912228e-11
1.092500e-09,7.492477e-12,7.131700e-13,7.131630e-13,-1.625012e-10,-1.102192e-11,-9.547276e-11
1.092750e-09,2.197576e-12,1.432563e-12,1.432577e-12,-1.472622e-10,-2.489019e-11,-1.044765e-10
1.093000e-09,-3.392221e-12,1.605090e-12,1.605087e-12,-8.784529e-11,-2.984253e-11,-7.883285e-11
1.093250e-09,-7.665316e-12,1.249421e-12,1.249435e-12,-5.456653e-12,-2.567606e-11,-3.195703e-11
1.093500e-09,-9.483672e-12,5.484960e-13,5.484890e-13,7.298469e-11,-1.478219e-11,1.789829e-11
